Organization,Repository,Pull Request Id,Title,Source Branch,Target Branch,Created At,Closed At,Duration (Minutes),State,Author,Merged by,Commits,Changed Files,Changed Line,Code Inspection,Reviewers,Reviews,Labels,Yes_review,Same_Author_Merger
elastic,elasticsearch,40823,Init global checkpoint after copy commit in peer recovery,init-gcp-in-recovery,master,2019-04-04 08:04:47,2019-04-05 11:53:49,1669,closed,dnhatn,dnhatn,2,13,132,0,1,2,":Distributed/Recovery, >enhancement, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40825,Add known ILM issue to release notes,ilm/stopping-issue-release-note,6.7,2019-04-04 08:21:08,2019-04-04 08:32:36,11,closed,gwbrown,gwbrown,1,1,7,0,2,1,":Core/Features/ILM, >docs, v6.7.0",1,1
elastic,elasticsearch,40826,Use separate tasks per bwc artifact (#40703),distro_tests3_7.x,7.x,2019-04-04 08:54:19,2019-04-11 02:43:02,9708,closed,rjernst,rjernst,1,1,111,0,0,0,backport,0,1
elastic,elasticsearch,40827,Update analysis.asciidoc,patch-2,7,2019-04-04 09:27:15,2019-04-05 00:30:37,903,closed,skukx,cbuescher,1,1,2,0,2,2,":Search/Analysis, >docs, v7.0.0, v7.2.0",1,0
elastic,elasticsearch,40828,Allow AVX-512 on JDK 11+,avx-512-jdk-10-only,master,2019-04-04 10:29:39,2019-04-06 05:39:44,2590,closed,jasontedor,jasontedor,2,1,3,0,1,2,":Core/Infra/Packaging, >enhancement, v7.0.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40832,Bat scripts to work with JAVA_HOME with parentheses Backports,bp/7.x/39712-windows-java,7.x,2019-04-04 16:02:09,2019-04-05 01:42:06,579,closed,pgomulka,pgomulka,2,12,198,0,1,1,":Core/Infra/Packaging, backport",1,1
elastic,elasticsearch,40833,Make -try xlint warning disabled by default.,try_xlint_exclusion_default,master,2019-04-04 16:26:34,2019-04-05 15:01:57,1355,closed,martijnvg,martijnvg,1,14,40,0,1,1,":Core/Infra/Build, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40834,Fix put mapping authorization for aliases with a write-index and multiple read indices,fix/40831,master,2019-04-04 17:11:58,2019-04-17 11:19:54,18367,closed,bizybot,bizybot,8,3,164,0,3,24,":Security/Authorization, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40839,Always set terminated_early if terminate_after is set in the search request,terminate_after_set,master,2019-04-04 19:59:38,2019-05-08 19:25:59,48926,closed,jimczi,jimczi,2,3,21,0,2,4,":Search/Search, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40840,Handle min_doc_freq in suggesters,suggester_min_doc_freq,master,2019-04-04 20:14:35,2019-04-08 18:22:39,5648,closed,jimczi,jimczi,3,2,100,0,2,7,":Search/Suggesters, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40842,[DOCS] Document index.load_fixed_bitset_filters_eagerly (#40780) (7.x),7.x,7.x,2019-04-04 21:34:10,2019-04-04 21:48:38,14,closed,jrodewig,jrodewig,1,1,5,0,1,1,":Search/Search, >docs, backport",1,1
elastic,elasticsearch,40844,Rollup ignores time_zone on date histogram,bug/rollup_date_histo_timezone,master,2019-04-04 21:39:05,2019-04-05 04:16:15,397,closed,jimczi,jimczi,1,2,35,0,1,1,":Analytics/Rollup, >bug, v7.0.0, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40845,"[ML] refactoring start task a bit, removing unused code (#40798)",feature/data-frame-task-handling-refactor-7.x,7.x,2019-04-04 21:46:08,2019-04-05 23:01:01,1514,closed,benwtrent,benwtrent,1,7,770,0,1,1,":ml/Data Frame, >refactoring, backport, v7.2.0",1,1
elastic,elasticsearch,40846,[ML] Changes default destination index field mapping and adds scripted_metric agg (#40750),feature/data-frame-allow-dynamic-mapped-types-add-scripted-metric-7.x,7.x,2019-04-04 21:48:05,2019-04-06 01:34:21,1666,closed,benwtrent,benwtrent,1,8,215,0,1,2,":ml/Data Frame, >non-issue, backport, v7.2.0",1,1
elastic,elasticsearch,40847,Remove deprecated stashWithOrigin calls and use the alternative,remove-deprecated-stash-with-origin-calls,master,2019-04-04 21:58:19,2019-04-24 16:01:46,28443,closed,bizybot,bizybot,2,17,90,0,1,1,":Security/Security, >non-issue, backport pending, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40852,Fix dense/sparse vector limit documentation,1904-fix-docs-for-dense-sparse-vector,master,2019-04-04 22:37:39,2019-04-05 16:35:11,1077,closed,spinscale,spinscale,1,2,4,0,0,0,">docs, v7.2.0",0,1
elastic,elasticsearch,40853,[6.7][ML] Scrolling datafeed should clear scroll contexts on error,scrolling-datafeed-should-clear-scroll-contexts-on-error-6_7,6.7,2019-04-04 23:29:14,2019-04-05 16:05:06,995,closed,dimitris-athanasiou,dimitris-athanasiou,1,2,51,0,1,1,":ml, backport, v6.7.2",1,1
elastic,elasticsearch,40854,[DOCS] Removes 'coming' tag for 6.7.1,docs-remove-tag,6.7,2019-04-04 23:34:00,2019-04-04 23:39:03,5,closed,schersh,schersh,1,1,1,0,0,0,">docs, v6.7.0",0,1
elastic,elasticsearch,40855,refactor onStart and onFinish to take runnables and executed them guarded by state,async2phase-indexer-before-finish,master,2019-04-04 23:39:09,2019-04-08 04:43:36,4624,closed,hendrikmuhs,hendrikmuhs,8,8,199,0,2,7,":Analytics/Rollup, :ml/Data Frame, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40856,Remove unneded cluster config from test,remove-unneded-config,master,2019-04-04 23:51:52,2019-04-05 20:10:23,1218,closed,atorok,atorok,1,1,3,0,1,1,":Core/Infra/Build, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40857,Add Repository Consistency Assertion to SnapshotResiliencyTests,resilient-deletes-test,master,2019-04-04 23:53:55,2019-04-17 17:29:03,18335,closed,original-brownbear,original-brownbear,3,2,81,0,3,7,":Distributed/Snapshot/Restore, >non-issue, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40858,Allow ILM to stop if indices have nonexistent policies (#40820),backport/6.7/ilm/stopping-bug,6.7,2019-04-05 00:27:41,2019-04-09 00:46:24,5778,closed,gwbrown,gwbrown,1,2,87,0,0,0,backport,0,1
elastic,elasticsearch,40859,Allow ILM to stop if indices have nonexistent policies (#40820),backport/7.0/ilm/stopping-bug,7,2019-04-05 00:27:55,2019-04-05 02:33:39,125,closed,gwbrown,gwbrown,2,2,87,0,0,0,backport,0,1
elastic,elasticsearch,40860,Allow ILM to stop if indices have nonexistent policies (#40820),backport/7.x/ilm/stopping-bug,7.x,2019-04-05 00:28:09,2019-04-05 02:46:21,138,closed,gwbrown,gwbrown,2,2,87,0,0,0,backport,0,1
elastic,elasticsearch,40863,Remove test-only customisation from TransReplAct,2019-04-04-remove-sendReplicaRequest-overrides,master,2019-04-05 00:50:39,2019-04-05 16:50:45,960,closed,DaveCTurner,DaveCTurner,1,5,217,0,3,3,":Distributed/CRUD, >refactoring, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40864,Correct bug in ScriptDocValues,correct_bug-ScriptDocValues,6.7,2019-04-05 01:00:24,2019-04-05 19:08:31,1088,closed,mayya-sharipova,mayya-sharipova,1,3,193,0,1,3,":Core/Infra/Scripting, >bug, v6.7.2",1,1
elastic,elasticsearch,40866,Handle Bulk Requests on Write Threadpool,39658,master,2019-04-05 01:57:11,2019-04-18 03:28:40,18811,closed,original-brownbear,original-brownbear,4,5,47,0,5,20,":Distributed/Network, >bug, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40868,"Update headline of the ""removal of types"" doc page to match changes in 7.0.",docs/types_removal_headline,master,2019-04-05 02:25:52,2019-04-10 18:33:49,8167,closed,jpountz,jpountz,2,1,10,0,2,2,":Search/Mapping, >docs",1,1
elastic,elasticsearch,40869,Refactor GeoHashUtils,refactor/GeohashUtils,master,2019-04-05 02:26:31,2019-04-26 01:59:13,30212,closed,nknize,nknize,3,25,724,0,3,7,":Analytics/Geo, >refactoring, v7.2.0",1,1
elastic,elasticsearch,40871,Hook SLM into ILM's start and stop APIs,slm-hook-into-start-stop,snapshot-lifecycle-management,2019-04-05 02:36:40,2019-04-09 03:34:26,5817,closed,dakrone,dakrone,3,9,211,0,2,5,:Core/Features/ILM,1,1
elastic,elasticsearch,40873,Move test classes to test root in Painless,movetestobjs,master,2019-04-05 03:13:59,2019-04-06 07:15:15,1681,closed,jdconrad,jdconrad,4,15,158,0,2,2,":Core/Infra/Scripting, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40875,Update apache httpclient to version 4.5.8,httpclient_458,master,2019-04-05 04:08:39,2019-04-06 03:06:06,1377,closed,jaymode,jaymode,1,20,66,0,1,1,":Core/Features/Watcher, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40876,Expand beats_system role privileges,security/beats-system-role-expand,master,2019-04-05 04:47:49,2019-04-16 10:24:21,16176,closed,ycombinator,ycombinator,5,2,40,0,3,8,":Core/Features/Monitoring, :Security/Authorization, >enhancement, backport pending, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40877,Avoid sharing source directories as it breaks intellij,intellij-2019-support,master,2019-04-05 08:05:59,2019-04-08 23:05:13,5219,closed,mark-vieira,atorok,8,8,93,0,2,1,":Core/Infra/Build, >non-issue, v7.0.1, v7.2.0, v8.0.0",1,0
elastic,elasticsearch,40879,Docs: Simplifying setup by using module configuration variant syntax,docs/es-mb,master,2019-04-05 09:11:20,2019-04-09 01:09:20,5278,closed,ycombinator,ycombinator,2,1,41,0,1,1,":Docs, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40880,[DOCS] Added settings page for ILM.,ilm-settings,master,2019-04-05 10:04:48,2019-04-06 08:38:32,1353,closed,debadair,debadair,5,4,35,0,4,6,":Core/Features/ILM, >docs, v7.0.1",1,1
elastic,elasticsearch,40881,Primary replica resync should not send ops without seqno,resync-ops-67,6.7,2019-04-05 10:54:00,2019-04-05 22:37:48,703,closed,dnhatn,dnhatn,1,3,64,0,0,0,backport,0,1
elastic,elasticsearch,40887,[BACKPORT 7.0] Add build utility to check cluster health over ssl,backport/7.0/40573-Add-build-utility-to,7,2019-04-05 17:04:03,2019-04-08 09:42:26,3878,closed,tvernum,tvernum,1,7,430,0,0,0,backport,0,1
elastic,elasticsearch,40888,Use setIfSeqNo(...) and setIfPrimaryTerm(...) for updating watch status if all nodes are at least on 6.7.0,fix_watcher_cas_bug,6.7,2019-04-05 17:55:08,2019-04-11 14:59:40,8464,closed,martijnvg,martijnvg,7,8,158,0,2,9,":Core/Features/Watcher, >bug, v6.7.2",1,1
elastic,elasticsearch,40890,Source additional files correctly in elasticsearch-cli,cli-path-fix,master,2019-04-05 18:59:18,2019-04-06 06:42:15,702,closed,jkakavas,jasontedor,4,3,34,0,2,6,":Core/Infra/Packaging, >bug, v7.0.0, v7.0.0-rc2, v7.2.0, v8.0.0",1,0
elastic,elasticsearch,40892,[ML][FEATURE] Use memory limit to assign data frame analytics jobs,data_frame_memory_based_node_allocation,feature-ml-data-frame-analytics,2019-04-05 19:44:26,2019-04-12 05:30:23,9225,closed,droberts195,droberts195,4,9,1727,0,2,6,:ml/Data Frame,1,1
elastic,elasticsearch,40894,Use Writeable for TransportReplAction derivatives,2019-04-05-transportreplicationaction-writeables,master,2019-04-05 20:22:54,2019-04-05 23:41:07,198,closed,DaveCTurner,DaveCTurner,2,32,499,0,3,3,":Distributed/CRUD, >refactoring, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40895,[BACKPORT 7.0] Remove dynamic objects from security index,backport/7.0/40499-Remove-dynamic-objects-from,7,2019-04-05 21:24:25,2019-04-16 08:22:10,15057,closed,tvernum,tvernum,2,1,8,0,0,2,backport,1,1
elastic,elasticsearch,40899,[Monitoring] Add `usage` mapping for `monitoring-kibana` index,add-usage-property,master,2019-04-05 22:25:52,2019-04-06 02:41:41,255,closed,Bamieh,Bamieh,1,1,7,0,3,4,:Core/Features/Monitoring,1,1
elastic,elasticsearch,40902,Suppress lease background sync failures if stopping,background-sync-suppress-transport-stopped,master,2019-04-05 22:56:08,2019-04-06 23:17:29,1461,closed,jasontedor,jasontedor,7,5,44,0,2,3,":Distributed/CCR, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40905,Use Writeable for TransportReplAction derivatives (#40894),2019-04-05-use-writeable-for-transportreplaction-derivatives-7x-backport,7.x,2019-04-06 01:06:21,2019-04-06 03:10:11,123,closed,DaveCTurner,DaveCTurner,1,32,585,0,1,2,":Distributed/CRUD, backport, v7.2.0",1,1
elastic,elasticsearch,40906,[FEATURE][ML] Fix results joining when rows are skipped,fix-results-joining-when-rows-are-skipped,feature-ml-data-frame-analytics,2019-04-06 01:25:45,2019-04-09 21:22:52,5517,closed,dimitris-athanasiou,dimitris-athanasiou,3,4,322,0,1,2,":ml, :ml/Data Frame, >non-issue",1,1
elastic,elasticsearch,40909,SQL: Small code improvements of Pipes & Processors,refactoring,master,2019-04-06 03:54:30,2019-04-08 17:13:16,3678,closed,matriv,matriv,1,5,122,0,3,2,":Search/SQL, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40912,Add tests for SnapshotLifecyclePolicyItem,slm/serialization-tests,snapshot-lifecycle-management,2019-04-06 05:00:37,2019-04-09 04:11:51,4271,closed,gwbrown,gwbrown,2,5,334,0,1,2,":Core/Features/ILM, >non-issue",1,1
elastic,elasticsearch,40914,[Docs] Remove extraneous text,dedemorton_remove_text,master,2019-04-06 06:23:36,2019-04-06 07:31:24,67,closed,dedemorton,debadair,1,1,1,0,0,0,>docs,0,0
elastic,elasticsearch,40915,Fix date index name processor default date_formats,date-index-name-default-date_formats,master,2019-04-06 06:29:58,2019-04-06 06:45:31,15,closed,jasontedor,jasontedor,1,1,2,0,1,1,":Core/Features/Ingest, >docs, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40916,SQL: Refactor args verification of In & conditionals,refactor-type-resolutions,master,2019-04-06 06:44:44,2019-04-08 23:43:37,3898,closed,matriv,matriv,4,11,465,0,3,10,":Search/SQL, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40918,Remove deprecated transport settings,remove_settings_8_0,master,2019-04-06 08:27:44,2019-04-13 06:42:05,9974,closed,tbrooks8,tbrooks8,6,10,138,0,4,8,":Distributed/Network, >non-issue, v8.0.0",1,1
elastic,elasticsearch,40920,Properly handle all Monitoring exporters being disabled,fix/respond-without-exporters,master,2019-04-06 09:42:13,2019-04-10 08:30:04,5687,closed,pickypg,pickypg,2,6,229,0,3,9,":Core/Features/Monitoring, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40923,Fix Failing to Handle Ex. in TransportShardBulkAction,fix-missed-catch,master,2019-04-07 03:45:18,2019-04-07 18:02:51,857,closed,original-brownbear,original-brownbear,2,1,2,0,1,2,":Distributed/Distributed, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40927,[FEATURE][ML] Add setting for results field name,add-setting-for-results-field-name,feature-ml-data-frame-analytics,2019-04-07 19:13:22,2019-04-11 22:52:01,5978,closed,dimitris-athanasiou,dimitris-athanasiou,4,13,487,0,3,7,":ml, :ml/Data Frame",1,1
elastic,elasticsearch,40928,Use bundled Java for all eligible versions in tests,use-bundled-java-integ-tests,master,2019-04-07 22:45:06,2019-04-08 21:15:06,1350,closed,jasontedor,jasontedor,3,1,5,0,2,1,":Core/Infra/Build, >non-issue, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40930,Simplify Snapshot Resiliency Test,simplify-snapshot-resiliency-test,master,2019-04-08 01:42:23,2019-04-12 01:03:51,5721,closed,original-brownbear,original-brownbear,2,1,42,0,2,4,":Distributed/Snapshot/Restore, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40931,Remove Exists Check from S3 Repository Deletes,always-force-delete,master,2019-04-08 04:14:49,2019-04-25 23:18:03,25623,closed,original-brownbear,original-brownbear,2,3,14,0,3,5,":Distributed/Snapshot/Restore, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40932,[BACKPORT 7.x] Add test for HTTP and Transport TLS on basic license,backport/7.x/40714-Add-test-for-HTTP,7.x,2019-04-08 09:56:55,2019-04-08 12:23:12,146,closed,tvernum,tvernum,1,12,400,0,0,0,backport,0,1
elastic,elasticsearch,40934,[BACKPORT 6.7] Add build utility to check cluster health over ssl,backport/6.7/40573-Add-build-utility-to,6.7,2019-04-08 10:31:26,2019-04-08 12:23:30,112,closed,tvernum,tvernum,1,7,430,0,0,0,backport,0,1
elastic,elasticsearch,40935,[BACKPORT 7.0] Improve certutil --pass documentation about empty password,backport/7.0/40137-Improve-certutil-pass-documentation,7,2019-04-08 11:14:53,2019-04-08 11:41:19,26,closed,tvernum,tvernum,1,1,11,0,0,0,backport,0,1
elastic,elasticsearch,40936,[BACKPORT 6.7] Improve certutil --pass documentation about empty password,backport/6.7/40137-Improve-certutil-pass-documentation,6.7,2019-04-08 11:15:46,2019-04-08 11:41:49,26,closed,tvernum,tvernum,1,1,11,0,0,0,backport,0,1
elastic,elasticsearch,40938,[BACKPORT 7.0] Add test for HTTP and Transport TLS on basic license,backport/7.0/40714-Add-test-for-HTTP,7,2019-04-08 12:56:21,2019-04-08 14:47:40,111,closed,tvernum,tvernum,1,12,391,0,0,0,backport,0,1
elastic,elasticsearch,40939,Fix broken test on FIPS for specific seed,fix/40816-fips-bad-cert,master,2019-04-08 14:57:27,2019-04-11 12:21:19,4163,closed,tvernum,tvernum,1,1,11,0,1,2,":Security/Network, >test, backport pending, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40940,Relax Overly Strict Assertion in TransportShardBulkAction,40933,master,2019-04-08 15:17:47,2019-04-08 21:47:59,390,closed,original-brownbear,original-brownbear,3,2,11,0,1,5,":Distributed/Distributed, >non-issue, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40941,Mute reindex integTest in FIPS,mute-reindex-IT-fips,master,2019-04-08 16:04:11,2019-04-08 19:10:54,186,closed,jkakavas,jkakavas,1,1,5,0,1,1,":Core/Infra/Build, >test-failure, >test-mute",1,1
elastic,elasticsearch,40942,Short-circuit rebalancing when disabled,2019-04-08-short-circuit-allocation-when-disabled,master,2019-04-08 16:45:45,2019-04-08 22:57:43,371,closed,DaveCTurner,DaveCTurner,7,2,263,0,3,12,":Distributed/Allocation, >bug",1,1
elastic,elasticsearch,40945,Mute SplitIndexIT,mute-splitindexit,master,2019-04-08 18:42:31,2019-04-08 18:52:38,10,closed,davidkyle,davidkyle,1,1,2,0,0,0,>test-mute,0,1
elastic,elasticsearch,40947,Fix Race in AsyncTwoPhaseIndexerTests.testStateMachine,37695,master,2019-04-08 19:11:17,2019-04-08 21:49:13,157,closed,original-brownbear,original-brownbear,1,1,7,0,2,3,":Analytics/Geo, :ml/Data Frame, >test, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40949,Cleanups in NoisyChannelSpellChecker,cleanup-NoisyChannelSpellChecker,master,2019-04-08 19:56:25,2019-04-17 17:21:45,12805,closed,cbuescher,cbuescher,1,3,131,0,2,5,":Search/Suggesters, >refactoring, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40952,Upgrade to lucene 8.1.0-snapshot-e460356abe,upgrade/lucene_8_1_0_e460356abe,master,2019-04-08 20:59:04,2019-04-16 16:29:23,11250,closed,jimczi,jimczi,6,63,365,0,2,5,":Distributed/Engine, >upgrade, v8.0.0",1,1
elastic,elasticsearch,40955,Update contributing docs to reflect JDK 11,update-contributing-docs-jdk-11,master,2019-04-08 21:21:20,2019-04-09 01:21:12,239,closed,jasontedor,jasontedor,1,1,8,0,1,2,":Core/Infra/Build, >docs, v8.0.0",1,1
elastic,elasticsearch,40956,Fix rewrite of inner queries in DisMaxQueryBuilder,bug/dis_max_rewrite,master,2019-04-08 21:30:28,2019-04-10 18:37:38,2707,closed,jimczi,jimczi,1,2,36,0,1,1,":Search/Search, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40957,Fix unsafe publication in opt-out query cache,opt-out-query-cache-unsafe-publication,master,2019-04-08 21:46:38,2019-04-09 05:10:25,443,closed,jasontedor,jasontedor,4,3,46,0,3,7,":Security/Security, >bug, v6.7.2, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40958,ProfileScorer should propagate `setMinCompetitiveScore`.,fix/profile_set_min_competitive_score,master,2019-04-08 21:50:17,2019-04-17 20:48:37,12898,closed,jpountz,jpountz,2,4,133,0,1,1,":Search/Search, >bug, v7.0.1, v7.2.0, v8.0.0",1,1
elastic,elasticsearch,40959,Fix command line to run doc tests in docs/README.,docs_readme,master,2019-04-08 21:52:40,2019-04-10 18:15:46,2663,closed,jpountz,jpountz,2,1,2,0,2,5,":Core/Infra/Build, >docs",1,1
elastic,elasticsearch,40960,Unmute CreateIndexIT testCreateAndDeleteIndexConcurrently CI failures,40951,master,2019-04-08 22:01:13,2019-04-09 00:06:26,125,closed,original-brownbear,original-brownbear,1,1,1,0,1,1,":Distributed/CRUD, >non-issue, >test, v8.0.0",1,1
elastic,elasticsearch,40961,Cleanup JVM options after JDK 11 bump,jdk-11-jvm-options,master,2019-04-08 22:30:51,2019-04-09 05:13:48,402,closed,jasontedor,jasontedor,1,1,25,0,1,2,":Core/Infra/Build, >enhancement, v8.0.0",1,1
elastic,elasticsearch,40962,Some Minor Cleanups in o.e.snapshots,some-minor-snapshot-cleanups,master,2019-04-08 22:54:14,2019-04-16 23:45:01,11570,closed,original-brownbear,original-brownbear,3,10,109,0,2,4,":Distributed/Snapshot/Restore, >non-issue, v8.0.0",1,1
elastic,elasticsearch,40965,Adjust init map size of user data of index commit,commit-map-size,master,2019-04-08 23:42:53,2019-04-09 04:42:49,299,closed,dnhatn,dnhatn,1,1,4,0,1,2,":Distributed/Engine, >enhancement, v7.2.0, v8.0.0",1,1
